LENGTH,PATH
4.916904761904762,"['19TCG1752' '19TCG1072' '19TCG0766' '19TBF7399' '19TBF7499' '19TBG7804'
 '19TBG7908' '19TBG8009' '19TBG8418' '19TBG8419' '19TBG8623' '19TBG8723'
 '19TBG9030' '19TBG9031' '19TBG9337' '19TBG9644']"
2.7707142857142855,"['19TCG1752' '19TBG9844' '19TBG9537' '19TBG9437' '19TBG9436' '19TBG9536'
 '19TBG9435' '19TBG9233' '19TBG8107' '19TBG8414' '19TBG8616' '19TBG8618'
 '19TBG9028' '19TBG9130' '19TCG0150']"
3.595873015873016,"['19TCG1752' '19TBG9125' '19TBG9021' '19TBG8921' '19TBG8922' '19TBG8716'
 '19TBG8815' '19TBG8919' '19TBG9020' '19TBG9331' '19TBG9433' '19TBG9638']"
2.5248809523809523,"['19TCG1752' '19TCG0761' '19TBG9733' '19TBG9427' '19TBG9428' '19TBG9531'
 '19TBG9532' '19TBG9633' '19TBG9634' '19TBG9734' '19TBG9736' '19TBG9837']"
3.5375396825396823,"['19TCG1752' '19TBG9937' '19TBG9525' '19TBG9320' '19TBG9630' '19TBG9732'
 '19TBG9834' '19TBG9835' '19TCG0041' '19TCG0143' '19TCG0760']"
2.3540873015873016,"['19TCG1752' '19TCG0759' '19TCG0758' '19TCG0037' '19TBG9935' '19TBG9832'
 '19TBG9730' '19TBG9524' '19TBG9111' '19TBG8805' '19TCG0140']"
5.081547619047618,"['19TCG1752' '19TCG0138' '19TCG0036' '19TBG9728' '19TBG9727' '19TBG9624'
 '19TBG9519' '19TBG9312' '19TBG9830' '19TBG9831' '19TBG9931' '19TBG9933'
 '19TCG0035' '19TCG0139']"
5.567142857142857,"['19TCG1752' '19TCG0239' '19TBG9930' '19TBG9929' '19TBG9722' '19TBG9206'
 '19TCG0032' '19TCG0033' '19TCG0034' '19TCG0137' '19TCG0653']"
4.090753968253968,"['19TCG1752' '19TCG0650' '19TCG0444' '19TCG0238' '19TCG0237' '19TCG0135'
 '19TCG0134' '19TCG0132' '19TCG0029' '19TBG9927' '19TBG9925' '19TCG0339'
 '19TCG0340']"
4.979166666666668,"['19TCG1752' '19TCG0753' '19TCG0546' '19TCG0338' '19TCG0129' '19TCG0027'
 '19TBG9924' '19TBG9820' '19TBG9614' '19TBG9510' '19TBG9405' '19TCG0441'
 '19TCG0543' '19TCG0544']"
4.6249206349206355,"['19TCG1752' '19TCG0640' '19TCG0432' '19TCG0332' '19TCG0330' '19TCG0329'
 '19TCG0120' '19TCG0020' '19TBG9919' '19TBG9807' '19TBG9604' '19TBG9504'
 '19TBG9503' '19TCG0850']"
5.4180158730158725,"['19TCG1752' '19TCG1265' '19TCG0953' '19TCG0424' '19TCG0326' '19TCG0427'
 '19TCG0527' '19TCG0633' '19TCG0634' '19TCG0635' '19TCG0636' '19TCG0842'
 '19TCG0844' '19TCG0948' '19TCG0951' '19TCG0952']"
3.989047619047619,"['19TCG1752' '19TCG1046' '19TCG1045' '19TCG1145' '19TCG1142' '19TCG0937'
 '19TCG0625' '19TCG0624' '19TCG0708' '19TCF0698' '19TCG0729' '19TCG0631'
 '19TCG0945' '19TCG1360' '19TCG1470' '19TCG1368' '19TCG1468' '19TCG1363']"
5.0938888888888885,"['19TCG1752' '19TCF0899' '19TCF0798' '19TCG0903' '19TCG1015' '19TCG1016'
 '19TCG1021' '19TCG1022' '19TCG1243' '19TCG1244' '19TCG1358' '19TCG1467']"
5.996309523809524,"['19TCG1752' '19TCG1453' '19TCG1457' '19TCG1460' '19TCG1116' '19TCG1109'
 '19TCG0902' '19TCF0998' '19TCF1097' '19TCG1117' '19TCG1222' '19TCG1122'
 '19TCG1123' '19TCG1235' '19TCG1341']"
6.734642857142857,"['19TCG1752' '19TCG1568' '19TCG1325' '19TCG1221' '19TCG1216' '19TCG1209'
 '19TCG1207' '19TCG1103' '19TCG1622' '19TCG1624' '19TCG1329' '19TCG1529'
 '19TCG1335' '19TCG1436' '19TCG1546']"
5.9440873015873015,"['19TCG1752' '19TCG1647' '19TCG1720' '19TCG1816' '19TCG1815' '19TCG1715'
 '19TCG1804' '19TCG1684' '19TCG1682' '19TCG1677' '19TCG1675' '19TCG1668'
 '19TCG1758' '19TCG1756' '19TCG1656' '19TCG1655']"
5.434682539682539,"['19TCG1752' '19TCG1770' '19TCG2019' '19TCG2018' '19TCG1918' '19TCG1917'
 '19TCG2017' '19TCG2015' '19TCG1915' '19TCG1912' '19TCG2010' '19TCG1848']"
5.997539682539682,"['19TCG1752' '19TCG2237' '19TCG2125' '19TCG2123' '19TCG2323' '19TCG2220'
 '19TCG2119' '19TCG2217' '19TCG2503' '19TCG2504' '19TCG2513' '19TCG2317'
 '19TCG2320' '19TCG1948']"
5.642420634920636,"['19TCG1752' '19TCG2151' '19TCG2424' '19TCG2422' '19TCG2609' '19TCG2709'
 '19TCG2810' '19TCG2713' '19TCG2331' '19TCG2333' '19TCG2241' '19TCG2242'
 '19TCG2243']"
5.548492063492064,"['19TCG1752' '19TCG1873' '19TCG2064' '19TCG2253' '19TCG3106' '19TCG3111'
 '19TCG3016' '19TCG2914' '19TCG2536' '19TCG2540' '19TCG2441']"
